Pixel,  Wavelength(nm)
1558.412,    3309
1558.507,    3300
1558.599,    3306
1558.694,    3322
1558.788,    3305
1558.880,    3304
1558.975,    3301
1559.068,    3301
1559.161,    3305
1559.255,    3294
1559.347,    3305
1559.440,    3307
1559.534,    3274
1559.626,    3308
1559.720,    3281
1559.813,    3296
1559.906,    3290
1559.999,    3281
1560.093,    3299
1560.185,    3289
1560.278,    3271
1560.372,    3286
1560.464,    3292
1560.557,    3277
1560.650,    3277
1560.742,    3283
1560.836,    3286
1560.929,    3279
1561.020,    3281
1561.113,    3302
1561.206,    3284
1561.298,    3276
1561.391,    3277
1561.483,    3294
1561.575,    3267
1561.669,    3275
1561.761,    3275
1561.853,    3293
1561.946,    3271
1562.038,    3290
1562.130,    3263
1562.223,    3297
1562.314,    3272
1562.406,    3300
1562.498,    3272
1562.590,    3284
1562.682,    3276
1562.774,    3311
1562.867,    3290
1562.959,    3304
1563.051,    3283
1563.143,    3314
1563.234,    3286
1563.326,    3314
1563.418,    3308
1563.509,    3318
1563.600,    3295
1563.693,    3322
1563.785,    3322
1563.876,    3332
1563.968,    3309
1564.059,    3321
1564.151,    3314
1564.242,    3307
1564.332,    3314
1564.424,    3338
1564.516,    3298
1564.607,    3314
1564.699,    3317
1564.790,    3303
1564.881,    3291
1564.973,    3315
1565.064,    3310
1565.154,    3311
1565.246,    3316
1565.337,    3307
1565.427,    3313
1565.518,    3318
1565.609,    3303
1565.699,    3307
1565.791,    3281
1565.882,    3316
1565.972,    3283
1566.064,    3312
1566.155,    3304
1566.244,    3296
1566.335,    3301
1566.425,    3304
1566.515,    3279
1566.607,    3281
1566.697,    3288
1566.788,    3289
1566.879,    3282
1566.969,    3304
1567.059,    3288
1567.150,    3301
1567.240,    3290
1567.329,    3293
1567.420,    3289
1567.510,    3290
1567.600,    3288
1567.690,    3302
1567.780,    3286
1567.870,    3291
1567.961,    3281
1568.050,    3283
1568.141,    3283
1568.231,    3271
1568.320,    3269
1568.410,    3289
1568.500,    3263
1568.590,    3284
1568.678,    3274
1568.768,    3266
1568.858,    3266
1568.948,    3268
1569.038,    3270
1569.127,    3273
1569.216,    3246
1569.305,    3277
1569.395,    3250
1569.485,    3268
1569.575,    3250
1569.665,    3277
1569.754,    3244
1569.843,    3247
1569.932,    3257
1570.021,    3256
1570.109,    3235
1570.199,    3274
1570.287,    3248
1570.377,    3256
1570.466,    3257
1570.555,    3281
2014_11_24 18_50_02
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.467, 4317.550
02, 1543.271, 65870.823
2014_11_24 18_50_02
2014_11_24 18_50_02
0
2014_11_24 18_50_04
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.470, 4292.336
02, 1543.271, 65870.823
2014_11_24 18_50_04
2014_11_24 18_50_04
0
2014_11_24 18_50_05
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.468, 4282.890
02, 1543.271, 65870.823
2014_11_24 18_50_05
2014_11_24 18_50_05
0
2014_11_24 18_50_06
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.471, 4325.749
02, 1543.271, 65870.823
2014_11_24 18_50_06
2014_11_24 18_50_06
0
2014_11_24 18_50_07
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.469, 4304.879
02, 1543.271, 65870.823
2014_11_24 18_50_07
2014_11_24 18_50_07
0
2014_11_24 18_50_07
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.469, 4266.118
02, 1543.271, 65870.823
2014_11_24 18_50_07
2014_11_24 18_50_07
0
2014_11_24 18_50_08
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.473, 4298.983
02, 1543.271, 65870.823
2014_11_24 18_50_08
2014_11_24 18_50_08
0
2014_11_24 18_50_09
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.471, 4319.360
02, 1543.271, 65869.958
2014_11_24 18_50_09
2014_11_24 18_50_09
0
2014_11_24 18_50_09
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.471, 4278.867
02, 1543.271, 65870.823
2014_11_24 18_50_09
2014_11_24 18_50_10
1
2014_11_24 18_50_10
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.469, 4315.952
02, 1543.271, 65869.958
2014_11_24 18_50_10
2014_11_24 18_50_10
0
2014_11_24 18_50_10
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.475, 4272.995
02, 1543.271, 65869.958
2014_11_24 18_50_10
2014_11_24 18_50_11
1
2014_11_24 18_50_11
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.470, 4290.151
02, 1543.271, 65869.958
2014_11_24 18_50_11
2014_11_24 18_50_11
0
2014_11_24 18_50_11
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.470, 4244.010
02, 1543.271, 65869.958
2014_11_24 18_50_11
2014_11_24 18_50_11
0
2014_11_24 18_50_11
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.468, 4289.634
02, 1543.271, 65869.958
2014_11_24 18_50_11
2014_11_24 18_50_12
1
2014_11_24 18_50_12
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.472, 4267.226
02, 1543.271, 65869.958
2014_11_24 18_50_12
2014_11_24 18_50_12
0
2014_11_24 18_50_12
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.472, 4313.174
02, 1543.271, 65869.958
2014_11_24 18_50_12
2014_11_24 18_50_12
0
2014_11_24 18_50_12
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
