Integration Time: 500 us
Line Rate: 1600 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
488,   1568.4898
489,   1568.5797
490,   1568.6685
491,   1568.7581
492,   1568.8482
493,   1568.9380
494,   1569.0278
495,   1569.1170
496,   1569.2057
497,   1569.2953
498,   1569.3855
499,   1569.4750
500,   1569.5647
501,   1569.6547
502,   1569.7436
503,   1569.8326
504,   1569.9218
505,   1570.0107
506,   1570.0992
507,   1570.1891
508,   1570.2775
509,   1570.3667
510,   1570.4557
511,   1570.5447
Case Temperature: 28.992
Wavelength, Intensity
1520.418,    3083
1520.525,    3374
1520.632,    3373
1520.739,    3408
1520.848,    3361
1520.954,    3405
1521.063,    3381
1521.168,    3408
1521.276,    3382
1521.385,    3406
1521.491,    3385
1521.599,    3397
1521.705,    3382
1521.812,    3375
1521.920,    3376
1522.026,    3408
1522.134,    3385
1522.240,    3379
1522.348,    3388
1522.453,    3414
1522.561,    3385
1522.667,    3386
1522.774,    3374
1522.881,    3391
1522.987,    3374
1523.094,    3372
1523.200,    3381
1523.307,    3381
1523.414,    3368
1523.519,    3366
1523.627,    3365
1523.730,    3380
1523.838,    3378
1523.944,    3380
1524.049,    3371
1524.158,    3388
1524.262,    3343
1524.369,    3403
1524.475,    3386
1524.581,    3387
1524.689,    3344
1524.792,    3381
1524.899,    3379
1525.004,    3388
1525.110,    3373
1525.216,    3371
1525.320,    3381
1525.427,    3395
1525.534,    3367
1525.638,    3368
1525.745,    3371
1525.850,    3397
1525.957,    3365
1526.061,    3376
1526.166,    3360
1526.272,    3374
1526.377,    3355
1526.483,    3358
1526.587,    3365
1526.693,    3378
1526.799,    3356
1526.904,    3390
1527.010,    3355
1527.113,    3378
1527.219,    3374
1527.324,    3363
1527.429,    3362
1527.534,    3372
1527.638,    3377
1527.744,    3378
1527.849,    3375
1527.953,    3379
1528.059,    3377
1528.162,    3383
1528.268,    3360
1528.373,    3369
1528.478,    3361
1528.583,    3386
1528.685,    3367
1528.792,    3363
1528.896,    3381
1529.001,    3381
1529.105,    3380
1529.208,    3386
1529.314,    3359
1529.418,    3365
1529.522,    3351
1529.627,    3390
1529.730,    3360
1529.835,    3385
1529.939,    3362
1530.043,    3408
1530.148,    3383
1530.251,    3389
1530.356,    3372
1530.460,    3400
1530.562,    3385
1530.666,    3410
1530.769,    3377
1530.874,    3399
1530.978,    3376
1531.081,    3392
1531.186,    3378
1531.288,    3400
1531.394,    3398
1531.497,    3382
1531.600,    3375
1531.704,    3371
1531.806,    3384
1531.910,    3399
1532.014,    3375
1532.117,    3381
1532.221,    3376
1532.323,    3371
1532.427,    3384
1532.530,    3387
1532.635,    3391
1532.738,    3369
1532.839,    3377
1532.943,    3387
1533.046,    3389
1533.149,    3396
1533.253,    3368
1533.354,    3397
1533.458,    3426
1533.561,    3410
1533.663,    3391
1533.768,    3394
1533.869,    3377
1533.972,    3378
1534.074,    3386
1534.176,    3433
1534.281,    3386
1534.382,    3379
1534.485,    3356
1534.588,    3388
1534.690,    3377
1534.793,    3390
1534.895,    3357
1534.997,    3377
1535.100,    3350
1535.200,    3372
1535.304,    3344
1535.406,    3375
1535.508,    3352
1535.611,    3374
1535.712,    3341
1535.815,    3374
1535.918,    3360
1536.019,    3370
1536.122,    3355
1536.222,    3380
1536.324,    3371
1536.426,    3374
1536.527,    3376
1536.631,    3374
1536.732,    3383
1536.834,    3378
1536.936,    3387
1537.037,    3417
1537.138,    3402
1537.240,    3394
1537.341,    3383
1537.443,    3388
1537.544,    3376
1537.646,    3409
1537.747,    3375
1537.847,    3406
1537.950,    3380
1538.051,    3396
1538.153,    3407
1538.254,    3431
1538.354,    3405
1538.455,    3408
1538.557,    3393
1538.658,    3395
1538.760,    3361
1538.860,    3383
1538.961,    3385
1539.061,    3380
1539.162,    3382
1539.264,    3392
1539.364,    3387
1539.465,    3402
1539.566,    3399
1539.665,    3423
1539.767,    3420
1539.868,    3421
1539.968,    3412
1540.070,    3420
1540.169,    3435
1540.271,    3435
1540.371,    3427
1540.469,    3491
1540.571,    3444
1540.670,    3435
1540.771,    3484
1540.872,    3662
1540.970,    3641
1541.071,    3509
1541.172,    3487
1541.271,    3484
1541.373,    3523
1541.472,    3540
1541.572,    3540
1541.673,    3515
1541.770,    3516
1541.872,    3505
1541.971,    3526
1542.071,    3589
1542.172,    3712
1542.270,    4071
1542.371,    4564
1542.471,    4797
1542.569,    4579
1542.670,    5378
1542.769,    6652
1542.868,    7013
1542.968,    8958
