Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Integration Time: 30 us
Line Rate: 5000 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
451,   1565.1631
452,   1565.2548
453,   1565.3455
454,   1565.4357
455,   1565.5270
456,   1565.6180
457,   1565.7080
458,   1565.8000
459,   1565.8902
460,   1565.9810
461,   1566.0728
462,   1566.1633
463,   1566.2529
464,   1566.3441
465,   1566.4340
466,   1566.5239
467,   1566.6157
468,   1566.7059
469,   1566.7964
470,   1566.8876
471,   1566.9773
472,   1567.0678
473,   1567.1589
474,   1567.2482
475,   1567.3380
476,   1567.4291
477,   1567.5181
478,   1567.6082
479,   1567.6989
480,   1567.7890
481,   1567.8789
482,   1567.9692
483,   1568.0590
484,   1568.1492
485,   1568.2393
486,   1568.3290
487,   1568.4187
488,   1568.5084
489,   1568.5983
490,   1568.6871
491,   1568.7766
492,   1568.8668
493,   1568.9566
494,   1569.0463
495,   1569.1356
496,   1569.2243
497,   1569.3138
498,   1569.4041
499,   1569.4936
500,   1569.5833
501,   1569.6734
502,   1569.7622
503,   1569.8512
504,   1569.9404
505,   1570.0293
506,   1570.1178
507,   1570.2078
508,   1570.2961
509,   1570.3853
510,   1570.4743
511,   1570.5633
Case Temperature: 30.133
Wavelength, Intensity
1520.435,    2976
1520.542,    3283
1520.649,    3259
1520.756,    3280
1520.865,    3283
1520.971,    3283
1521.080,    3263
1521.185,    3280
1521.294,    3280
1521.402,    3276
1521.508,    3260
1521.616,    3292
1521.722,    3294
1521.829,    3300
1521.937,    3283
1522.043,    3293
1522.151,    3286
1522.257,    3315
1522.365,    3287
1522.470,    3303
1522.578,    3321
1522.684,    3330
1522.791,    3288
1522.898,    3323
1523.004,    3298
1523.111,    3304
1523.217,    3300
1523.324,    3316
1523.431,    3317
1523.536,    3308
1523.644,    3304
1523.748,    3312
1523.855,    3297
1523.961,    3311
1524.066,    3291
1524.175,    3305
1524.279,    3308
1524.386,    3290
1524.492,    3275
1524.597,    3289
1524.706,    3322
1524.809,    3284
1524.916,    3308
1525.021,    3296
1525.127,    3278
1525.233,    3278
1525.337,    3289
1525.444,    3294
1525.551,    3292
1525.655,    3276
1525.762,    3278
1525.867,    3266
1525.974,    3273
1526.078,    3261
1526.183,    3263
1526.289,    3282
1526.394,    3274
1526.500,    3275
1526.604,    3250
1526.710,    3277
1526.816,    3260
1526.921,    3258
1527.027,    3268
1527.130,    3261
1527.236,    3254
1527.341,    3246
1527.446,    3246
1527.551,    3263
1527.655,    3250
1527.761,    3283
1527.866,    3267
1527.970,    3288
1528.076,    3270
1528.179,    3275
1528.285,    3263
1528.390,    3280
1528.495,    3264
1528.600,    3285
1528.702,    3274
1528.809,    3262
1528.913,    3255
1529.018,    3289
1529.122,    3256
1529.225,    3283
1529.331,    3272
1529.435,    3274
1529.539,    3270
1529.644,    3267
1529.747,    3265
1529.852,    3272
1529.956,    3253
1530.060,    3287
1530.165,    3271
1530.268,    3247
1530.373,    3255
1530.477,    3278
1530.579,    3260
1530.683,    3279
1530.786,    3249
1530.891,    3279
1530.995,    3274
1531.098,    3279
1531.203,    3276
1531.305,    3305
1531.411,    3281
1531.514,    3297
1531.617,    3285
1531.721,    3298
1531.823,    3287
1531.927,    3282
1532.031,    3288
1532.134,    3294
1532.238,    3276
1532.340,    3300
1532.444,    3277
1532.547,    3312
1532.651,    3277
1532.755,    3313
1532.856,    3286
1532.960,    3294
1533.063,    3292
1533.166,    3322
1533.270,    3312
1533.371,    3308
1533.475,    3314
1533.578,    3312
1533.680,    3294
1533.785,    3316
1533.886,    3299
1533.988,    3300
1534.091,    3276
1534.193,    3298
1534.298,    3289
1534.399,    3293
1534.502,    3287
1534.605,    3301
1534.707,    3293
1534.810,    3296
1534.912,    3292
1535.014,    3287
1535.117,    3295
1535.217,    3274
1535.321,    3283
1535.423,    3306
1535.525,    3282
1535.628,    3285
1535.729,    3267
1535.832,    3283
1535.935,    3270
1536.036,    3277
1536.139,    3265
1536.239,    3277
1536.341,    3277
1536.443,    3265
1536.544,    3264
1536.648,    3284
1536.749,    3246
1536.851,    3264
1536.953,    3281
1537.054,    3273
1537.155,    3279
1537.257,    3270
1537.357,    3251
1537.460,    3270
1537.561,    3261
1537.662,    3269
1537.764,    3250
1537.864,    3257
1537.967,    3276
1538.068,    3274
1538.170,    3283
1538.271,    3273
1538.371,    3268
1538.472,    3259
1538.574,    3259
1538.675,    3276
1538.777,    3273
1538.877,    3274
1538.977,    3264
1539.078,    3266
1539.179,    3269
1539.281,    3276
1539.381,    3264
1539.482,    3272
1539.583,    3287
1539.682,    3285
1539.784,    3265
1539.885,    3269
1539.985,    3258
1540.087,    3281
1540.186,    3265
1540.287,    3265
1540.388,    3247
1540.486,    3270
1540.588,    3250
1540.687,    3291
1540.788,    3264
1540.889,    3275
1540.987,    3264
1541.088,    3286
1541.189,    3259
1541.288,    3293
1541.390,    3284
1541.489,    3276
1541.589,    3253
1541.690,    3270
1541.787,    3273
1541.888,    3275
1541.988,    3285
1542.088,    3300
1542.189,    3298
1542.287,    3295
1542.388,    3283
1542.488,    3284
1542.586,    3268
1542.686,    3312
1542.786,    3300
1542.885,    3299
1542.985,    3291
1543.084,    3306
1543.184,    3297
1543.284,    3314
1543.381,    3324
1543.482,    3294
1543.581,    3296
1543.679,    3306
1543.779,    3307
1543.877,    3295
1543.977,    3292
1544.076,    3305
1544.174,    3304
1544.274,    3292
1544.374,    3282
1544.471,    3295
1544.571,    3290
1544.670,    3308
1544.768,    3289
1544.867,    3284
1544.965,    3303
1545.064,    3295
1545.163,    3293
1545.260,    3280
1545.361,    3276
1545.459,    3290
1545.557,    3300
1545.657,    3285
1545.754,    3287
1545.853,    3280
1545.952,    3269
1546.048,    3263
1546.147,    3245
1546.245,    3283
1546.343,    3257
1546.443,    3296
1546.540,    3287
1546.638,    3269
1546.737,    3284
1546.833,    3252
1546.931,    3259
1547.030,    3282
1547.126,    3266
1547.226,    3275
1547.323,    3265
1547.420,    3289
1547.520,    3265
1547.616,    3283
1547.714,    3278
1547.812,    3291
1547.908,    3297
1548.006,    3277
1548.104,    3291
1548.201,    3287
1548.299,    3290
1548.397,    3292
1548.494,    3284
1548.592,    3288
1548.688,    3283
1548.786,    3289
1548.884,    3291
1548.980,    3334
1549.077,    3441
1549.174,    3517
1549.271,    3497
1549.369,    3500
1549.465,    3638
1549.562,    3760
1549.660,    3807
1549.755,    4666
1549.853,    14364
1549.951,    53341
1550.046,    65486
1550.143,    42878
1550.240,    11802
1550.336,    5303
1550.433,    3751
1550.529,    3423
1550.626,    3360
1550.724,    3365
1550.819,    3337
1550.915,    3331
1551.012,    3296
1551.107,    3316
1551.204,    3299
1551.301,    3316
1551.396,    3285
1551.494,    3334
1551.589,    3312
1551.686,    3316
1551.783,    3314
1551.878,    3322
1551.974,    3293
1552.071,    3309
1552.165,    3305
1552.261,    3318
1552.358,    3323
